time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.64514702097e-09,4.25134216434e-10,0.0699606271926,1.31251487012e-07,5.07586884524e-07,0.0,-1.64445075408e-07,4.25087652246e-08,2.33037981145,6.56294637879e-06,2.53768031878e-05,0.0,899.997948511,899.998975254,899.999628644,899.99989418
0.12000000000000001,-8.40098435191e-08,2.09180831853e-08,0.279078088634,5.920152919e-07,3.2606056708e-06,0.0,-3.48928577832e-06,8.21901705976e-07,4.63391202114,9.91257846963e-06,8.68726697448e-05,0.0,899.997284183,899.999771894,900.000105534,900.000240917
0.18,-6.60222145515e-07,1.31287517928e-07,0.624818722765,1.56508274429e-06,1.06086572504e-05,0.0,-1.82982818782e-05,3.17717724576e-06,6.88014266064,2.88273539734e-05,0.000193574256037,0.0,899.996969593,900.001285345,899.999142949,899.99990812
0.23999999999999996,-2.82413515234e-06,4.79147746606e-07,1.10289970259,3.67021429515e-06,2.53917584985e-05,0.0,-5.89922722556e-05,9.16731822224e-06,9.04143753176,4.76010487186e-05,0.000351815514622,0.0,899.99534122,900.001740562,899.99911731,899.999876385
0.3,-8.70231661205e-06,1.36518992352e-06,1.7074990048,7.06587690402e-06,4.82847195133e-05,0.0,-0.00014498030432,2.15076458631e-05,11.0942874267,7.4578028776e-05,0.000440960756667,0.0,899.998864279,900.002463964,899.999609009,900.000699696
0.36000000000000004,-2.14398157689e-05,3.25346346114e-06,2.43153040846,1.09985052816e-05,7.49229555055e-05,0.0,-0.000288352631734,4.28318121228e-05,13.0201579182,4.74661460927e-05,0.000449990656177,0.0,900.000443499,900.000798752,900.002015626,900.000916552
0.4200000000000001,-4.44825295778e-05,6.64821107374e-06,3.26695683302,1.27062395423e-05,0.000103152335501,0.0,-0.000487644406776,7.08752548382e-05,14.8059151501,-9.57928196331e-06,0.000511463171658,0.0,899.998979284,900.001457055,900.001210337,899.998900218
0.48000000000000015,-8.10786697389e-05,1.17476553339e-05,4.20511588709,1.07988906386e-05,0.000134815204894,0.0,-0.000739985077329,9.8423624428e-05,16.4438142539,-7.62537020555e-05,0.000560202907587,0.0,899.999371522,900.001332605,900.000998397,899.998299712
0.5400000000000001,-0.000134349213388,1.82797838894e-05,5.23703192804,5.87962360576e-06,0.000169088733416,0.0,-0.00104287849644,0.000117648409951,17.9310758497,-9.34604408904e-05,0.000593265326601,0.0,900.000112809,900.001438235,899.999519086,899.998824326
0.6000000000000002,-0.000207183318241,2.5623818413e-05,6.35369498076,6.73822410313e-07,0.000204566165899,0.0,-0.00139112459032,0.000125520452164,19.2692217522,-7.33701653637e-05,0.000587340029889,0.0,900.00114894,900.000895325,899.998518695,899.999334199
0.6600000000000003,-0.000302067335206,3.31472746593e-05,7.54629463761,6.28318101249,0.000241371207848,0.0,-0.00177667648645,0.000124042473156,20.463255492,-0.00010169558812,0.000665530233166,0.0,899.999197603,900.002349502,899.998914448,899.997769424
0.7200000000000003,-0.000421092072197,4.03164837252e-05,8.80640331368,6.28317292412,0.000281758654435,0.0,-0.00219562772745,0.000113331130963,21.5208075687,-0.00020112151824,0.000688310240757,0.0,899.999996701,900.000903577,900.000120887,899.996097894
0.7800000000000004,-0.000566169908532,4.64405951774e-05,10.1261088139,6.28315843496,0.000323929821255,0.0,-0.00264435391383,8.8121121743e-05,22.4513109049,-0.000322352132082,0.000731927181789,0.0,899.999805962,900.001555982,900.000867061,899.995963437
0.8400000000000004,-0.00073896073688,5.0432334605e-05,11.4980998916,6.28313747778,0.000368044144013,0.0,-0.00311891548689,4.13023932111e-05,23.2652647071,-0.000403219115498,0.000741862158283,0.0,900.001532713,900.001918044,899.999572491,899.99630581
0.9000000000000005,-0.000940898284126,5.08523655588e-05,12.9157113363,6.28311093482,0.000412638381686,0.0,-0.00361522307534,-3.13419923407e-05,23.9736242074,-0.000520838976163,0.00074598794215,0.0,900.000885388,900.001035286,899.999519922,899.994766907
0.9600000000000005,-0.00117315598291,4.60501291969e-05,14.3729372049,6.28307750251,0.000456796157386,0.0,-0.00412897051407,-0.000133368636708,24.5873484831,-0.000630050130675,0.000715901761794,0.0,900.000789114,899.999553651,900.001684768,899.997274841
1.0200000000000005,-0.00143664492022,3.41586570699e-05,15.8644189092,6.28303804681,0.000499276180925,0.0,-0.0046555660449,-0.00026800414014,25.1170140428,-0.000712752173064,0.000692190115861,0.0,899.999704879,899.998728187,900.001199075,899.997864959
1.0800000000000005,-0.00173201530237,1.31716568013e-05,17.3854154969,6.28299354231,0.000541747684114,0.0,-0.00519134380311,-0.000436653659214,25.5726037727,-0.000799794123277,0.000739182253517,0.0,899.997721886,899.999608667,900.001539214,899.998031199
1.1400000000000006,-0.0020598002124,-1.89739632311e-05,18.9317629515,6.28294468747,0.000585574338078,0.0,-0.00573623394184,-0.000640032483238,25.9633497799,-0.00084317487811,0.000712959276327,0.0,899.999783516,899.998704568,900.001126738,899.999388616
1.2000000000000006,-0.00242054494469,-6.43533866806e-05,20.4998262901,6.2828935796,0.000628221147038,0.0,-0.00628976737806,-0.000877567224852,26.297647711,-0.000869052258686,0.00070642074908,0.0,900.000330431,900.000049153,900.000091096,899.999062704
1.2600000000000007,-0.00281473861462,-0.000124968253999,22.0864488085,6.2828419509,0.000670886035451,0.0,-0.00685121149083,-0.00114757273904,26.5830443528,-0.000843333142721,0.000720403020449,0.0,900.00026106,900.000810887,899.998997943,900.000059461
1.3200000000000007,-0.00324287290771,-0.000202685083285,23.6889014018,6.28279182496,0.000714255507801,0.0,-0.00742130231846,-0.00144711340706,26.8262507706,-0.000819632427748,0.000727668039299,0.0,900.000835031,900.001112535,899.999037288,900.000016502
1.3800000000000008,-0.00370550128102,-0.00029918007597,25.3048334473,6.28274368535,0.00075769425885,0.0,-0.00800115738046,-0.00177308912073,27.0331795649,-0.000767731485598,0.000716599093997,0.0,900.000667461,900.000202381,899.998383849,900.000504484
1.4400000000000008,-0.0042032318549,-0.000415948261422,26.9322269003,6.28269789956,0.000800766128248,0.0,-0.00859145388305,-0.00212244478962,27.2090131058,-0.000753826775991,0.000720395637081,0.0,900.001199626,900.001336764,899.998941768,899.999522598
1.5000000000000009,-0.00473671546899,-0.000554326051383,28.569353921,6.28265348568,0.000844439984417,0.0,-0.00919312356615,-0.0024932264083,27.3582526868,-0.000713048851465,0.000742900104942,0.0,900.000406227,900.001300851,899.998160476,899.99982922
